 2018 1 6 5 5.6 83 1.2 19.5
 2018 1 6 6 5.2 82 1.2 19.3
 2018 1 6 7 5.9 82 1.2 19.1
 2018 1 6 8 6.6 82 1.2 18.9
 2018 1 6 9 7.3 82 1.3 18.6
 2018 1 6 10 6.7 81 1.3 18.2
 2018 1 6 11 6.0 80 1.4 18.0
 2018 1 6 12 5.4 78 1.4 17.8
 2018 1 6 13 6.2 79 1.4 17.7
 2018 1 6 14 6.9 79 1.5 17.5
 2018 1 6 15 7.7 80 1.5 17.3
 2018 1 6 16 7.1 80 1.6 17.0
 2018 1 6 17 6.5 80 1.6 16.9
 2018 1 6 18 5.9 80 1.7 16.8
 2018 1 6 19 6.3 79 1.7 16.7
 2018 1 6 20 6.7 77 1.8 16.6
 2018 1 6 21 7.0 75 1.8 16.5
 2018 1 6 22 6.4 73 1.9 16.4
 2018 1 6 23 5.9 71 1.9 16.2
 2018 1 7 0 5.3 68 2.0 16.0
 2018 1 7 1 5.8 68 2.0 15.8
 2018 1 7 2 6.3 67 2.0 15.7
 2018 1 7 3 6.8 67 2.0 15.6
 2018 1 7 4 6.5 67 2.0 15.5
 2018 1 7 5 6.2 67 2.0 15.5
 2018 1 7 6 6.0 68 2.1 15.4
 2018 1 7 7 6.5 68 2.1 15.4
 2018 1 7 8 7.0 69 2.1 15.4
 2018 1 7 9 7.5 70 2.1 15.3
 2018 1 7 10 7.1 72 2.1 15.3
 2018 1 7 11 6.7 74 2.0 15.2
 2018 1 7 12 6.3 76 2.0 15.1
 2018 1 7 13 6.8 77 2.0 14.9
 2018 1 7 14 7.3 78 2.0 14.7
 2018 1 7 15 7.8 79 2.0 14.6
 2018 1 7 16 7.3 80 1.9 14.5
 2018 1 7 17 6.8 81 1.9 14.5
 2018 1 7 18 6.4 82 1.9 14.5
 2018 1 7 19 6.8 82 1.9 14.4
 2018 1 7 20 7.3 82 1.8 14.4
 2018 1 7 21 7.8 82 1.8 14.3
 2018 1 7 22 7.1 79 1.8 14.3
 2018 1 7 23 6.3 75 1.7 14.2
 2018 1 8 0 5.6 72 1.7 14.1
 2018 1 8 1 6.2 72 1.7 14.0
 2018 1 8 2 6.8 72 1.7 13.9
 2018 1 8 3 7.5 72 1.6 13.8
 2018 1 8 4 7.2 76 1.6 13.8
 2018 1 8 5 7.0 80 1.6 13.7
 2018 1 8 6 6.7 84 1.6 13.7
 2018 1 8 7 6.9 84 1.6 13.7
 2018 1 8 8 7.1 84 1.6 13.6
 2018 1 8 9 7.3 84 1.6 13.6
 2018 1 8 10 6.8 85 1.6 13.6
 2018 1 8 11 6.2 86 1.5 13.5
 2018 1 8 12 5.6 87 1.5 13.5
 2018 1 8 13 6.1 87 1.5 13.5
 2018 1 8 14 6.6 87 1.5 13.4
 2018 1 8 15 7.1 87 1.5 13.4
 2018 1 8 16 6.7 89 1.4 13.3
 2018 1 8 17 6.4 92 1.4 13.2
 2018 1 8 18 6.0 94 1.4 13.2
 2018 1 8 19 6.3 93 1.4 13.1
 2018 1 8 20 6.7 93 1.4 13.1
 2018 1 8 21 7.1 92 1.4 13.2
 2018 1 8 22 6.6 94 1.4 13.3
 2018 1 8 23 6.1 96 1.3 13.3
 2018 1 9 0 5.6 98 1.3 13.4
 2018 1 9 1 5.8 95 1.3 13.4
 2018 1 9 2 5.9 92 1.3 13.4
 2018 1 9 3 6.1 88 1.3 13.4
 2018 1 9 4 5.7 91 1.3 13.4
 2018 1 9 5 5.4 93 1.3 13.3
 2018 1 9 6 5.0 96 1.3 13.3
 2018 1 9 7 5.3 96 1.3 13.3
 2018 1 9 8 5.5 96 1.3 13.2
 2018 1 9 9 5.8 96 1.3 13.1
 2018 1 9 10 5.2 102 1.3 13.0
 2018 1 9 11 4.6 107 1.3 12.9
 2018 1 9 12 4.0 113 1.3 12.8
 2018 1 9 13 3.9 113 1.3 12.8
 2018 1 9 14 3.8 114 1.3 12.7
 2018 1 9 15 3.7 114 1.3 12.7
 2018 1 9 16 3.6 115 1.3 12.6
 2018 1 9 17 3.5 117 1.3 12.6
 2018 1 9 18 3.4 118 1.3 12.5
 2018 1 9 19 3.4 115 1.3 12.5
 2018 1 9 20 3.3 111 1.3 12.5
 2018 1 9 21 3.2 108 1.3 20.5
 2018 1 9 22 3.4 104 1.4 20.2
 2018 1 9 23 3.5 99 1.4 19.9
 2018 1 10 0 3.7 95 1.5 19.4
 2018 1 10 1 3.4 87 1.5 19.1
 2018 1 10 2 3.1 80 1.5 18.9
 2018 1 10 3 2.8 73 1.6 18.6
 2018 1 10 4 2.7 78 1.6 18.1
 2018 1 10 5 2.6 82 1.6 17.9
 2018 1 10 6 2.5 87 1.7 17.7
 2018 1 10 7 2.5 87 1.7 17.5
 2018 1 10 8 2.5 87 1.8 17.0
 2018 1 10 9 2.5 87 1.8 16.8
 2018 1 10 10 2.0 102 1.8 16.6
 2018 1 10 11 1.6 117 1.8 16.5
 2018 1 10 12 1.2 132 1.9 16.3
 2018 1 10 13 1.2 119 1.9 16.0
 2018 1 10 14 1.1 105 1.9 15.7
 2018 1 10 15 1.1 92 2.0 15.6
 2018 1 10 16 1.1 68 2.0 15.4
 2018 1 10 17 1.1 44 2.0 15.4
 2018 1 10 18 1.1 19 2.0 15.3
 2018 1 10 19 1.7 29 2.1 15.2
 2018 1 10 20 2.3 39 2.1 15.1
 2018 1 10 21 3.0 49 2.1 14.9
 2018 1 10 22 2.8 47 2.2 14.9
 2018 1 10 23 2.7 44 2.2 14.8
 2018 1 11 0 2.6 41 2.2 14.9
 2018 1 11 1 3.1 50 2.2 14.8
 2018 1 11 2 3.6 58 2.3 14.8
 2018 1 11 3 4.1 67 2.3 14.7
 2018 1 11 4 3.8 71 2.3 14.7
 2018 1 11 5 3.4 76 2.3 14.6
 2018 1 11 6 3.1 80 2.4 14.6
 2018 1 11 7 3.3 82 2.4 14.6
 2018 1 11 8 3.6 84 2.4 14.6
 2018 1 11 9 3.9 86 2.5 14.7
 2018 1 11 10 3.5 82 2.5 16.1
 2018 1 11 11 3.2 79 2.6 15.9
 2018 1 11 12 2.8 75 2.6 15.8
 2018 1 11 13 3.3 79 2.7 15.6
 2018 1 11 14 3.8 83 2.7 15.5
 2018 1 11 15 4.3 86 2.7 15.4
 2018 1 11 16 4.3 90 2.8 15.4
 2018 1 11 17 4.2 93 2.8 15.3
 2018 1 11 18 4.2 96 2.8 15.2
 2018 1 11 19 4.1 97 2.9 15.0
 2018 1 11 20 4.1 98 2.9 14.9
 2018 1 11 21 4.0 100 2.9 14.8
 2018 1 11 22 3.7 103 2.9 14.7
 2018 1 11 23 3.5 106 2.9 14.7
 2018 1 12 0 3.2 110 2.9 14.7
 2018 1 12 1 2.7 93 2.9 14.6
 2018 1 12 2 2.3 76 2.9 14.6
 2018 1 12 3 1.8 59 2.9 14.6
 2018 1 12 4 1.8 62 2.9 14.7
 2018 1 12 5 1.9 65 2.9 14.7
 2018 1 12 6 1.9 68 2.9 14.7
 2018 1 12 7 1.9 69 2.9 14.8
 2018 1 12 8 2.0 70 2.9 14.8
 2018 1 12 9 2.0 72 2.8 14.8
 2018 1 12 10 1.7 90 2.8 14.8
 2018 1 12 11 1.4 108 2.7 14.8
 2018 1 12 12 1.1 127 2.7 14.8
 2018 1 12 13 1.0 143 2.6 14.8
 2018 1 12 14 0.8 158 2.6 14.8
 2018 1 12 15 0.7 174 2.6 14.7
 2018 1 12 16 0.6 183 2.5 14.7
 2018 1 12 17 0.6 192 2.5 14.6
 2018 1 12 18 0.5 201 2.4 14.6
 2018 1 12 19 1.0 229 2.4 14.6
 2018 1 12 20 1.5 255 2.3 14.5
 2018 1 12 21 2.0 282 2.3 14.5
 2018 1 12 22 1.8 280 2.3 14.4
 2018 1 12 23 1.7 277 2.3 14.4
 2018 1 13 0 1.5 275 2.3 14.5
 2018 1 13 1 1.8 280 2.3 14.5
 2018 1 13 2 2.1 286 2.3 14.6
 2018 1 13 3 2.3 291 2.3 14.6
 2018 1 13 4 2.2 277 2.3 14.5
 2018 1 13 5 2.0 264 2.3 14.4
 2018 1 13 6 1.9 250 2.4 14.4
 2018 1 13 7 2.0 265 2.4 14.3
 2018 1 13 8 2.1 281 2.4 14.2
 2018 1 13 9 2.3 296 2.5 14.1
 2018 1 13 10 2.2 285 2.6 13.9
 2018 1 13 11 2.2 275 2.7 13.7
 2018 1 13 12 2.2 264 2.9 13.6
 2018 1 13 13 2.5 276 3.1 22.0
 2018 1 13 14 2.8 289 3.4 21.6
 2018 1 13 15 3.1 301 3.7 21.3
 2018 1 13 16 2.9 303 4.0 21.0
 2018 1 13 17 2.6 305 4.2 20.6
 2018 1 13 18 2.4 307 4.5 20.3
 2018 1 13 19 2.7 317 4.8 20.0
 2018 1 13 20 3.0 327 5.0 19.8
 2018 1 13 21 3.2 336 5.3 19.5
 2018 1 13 22 2.9 333 5.4 19.2
 2018 1 13 23 2.5 329 5.6 19.0
 2018 1 14 0 2.1 325 5.7 18.8
 2018 1 14 1 2.1 333 5.8 18.7
 2018 1 14 2 2.0 341 5.8 18.6
 2018 1 14 3 1.9 350 5.8 18.5
 2018 1 14 4 1.7 340 5.8 18.4
 2018 1 14 5 1.6 329 5.7 18.2
 2018 1 14 6 1.4 319 5.7 18.0
 2018 1 14 7 1.5 334 5.7 17.8
 2018 1 14 8 1.6 348 5.6 17.7
 2018 1 14 9 1.7 3 5.5 17.6
 2018 1 14 10 1.6 358 5.5 17.6
 2018 1 14 11 1.6 354 5.4 17.5
 2018 1 14 12 1.5 350 5.3 17.4
 2018 1 14 13 1.8 358 5.2 17.3
 2018 1 14 14 2.0 6 5.1 17.3
 2018 1 14 15 2.2 14 5.0 17.1
 2018 1 14 16 2.0 8 4.9 16.9
 2018 1 14 17 1.7 2 4.8 16.7
 2018 1 14 18 1.4 356 4.7 16.6
 2018 1 14 19 1.5 1 4.6 16.5
 2018 1 14 20 1.6 6 4.5 16.5
 2018 1 14 21 1.7 11 4.4 16.4
 2018 1 14 22 1.8 5 4.3 16.4
 2018 1 14 23 1.9 359 4.2 16.3
 2018 1 15 0 2.0 352 4.1 16.2
 2018 1 15 1 2.4 358 4.0 16.1
 2018 1 15 2 2.7 4 4.0 16.0
 2018 1 15 3 3.1 10 3.9 15.8
 2018 1 15 4 3.0 16 3.8 15.6
 2018 1 15 5 2.8 21 3.8 15.6
 2018 1 15 6 2.7 27 3.7 15.5
 2018 1 15 7 2.8 35 3.6 15.4
 2018 1 15 8 2.9 43 3.6 15.4
 2018 1 15 9 3.1 51 3.5 15.3
 2018 1 15 10 2.7 57 3.5 15.3
 2018 1 15 11 2.2 63 3.4 15.2
 2018 1 15 12 1.8 69 3.4 15.1
 2018 1 15 13 2.3 71 3.3 15.0
 2018 1 15 14 2.7 73 3.3 14.8
 2018 1 15 15 3.2 75 3.2 14.7
 2018 1 15 16 2.9 78 3.2 14.6
 2018 1 15 17 2.7 82 3.1 14.5
 2018 1 15 18 2.5 86 3.1 14.5
 2018 1 15 19 2.7 82 3.1 14.4
 2018 1 15 20 2.9 78 3.0 14.4
 2018 1 15 21 3.2 74 3.0 14.3
 2018 1 15 22 3.3 65 3.0 14.3
 2018 1 15 23 3.5 57 2.9 14.2
 2018 1 16 0 3.7 48 2.9 14.1
 2018 1 16 1 4.1 51 2.9 14.0
 2018 1 16 2 4.5 54 2.9 13.9
 2018 1 16 3 5.0 56 2.8 13.8
 2018 1 16 4 4.7 60 2.8 13.8
 2018 1 16 5 4.3 64 2.8 13.7
 2018 1 16 6 4.0 68 2.8 13.7
 2018 1 16 7 4.1 69 2.7 13.7
 2018 1 16 8 4.3 71 2.7 13.7
 2018 1 16 9 4.4 73 2.7 13.7
 2018 1 16 10 3.9 73 2.7 13.6
 2018 1 16 11 3.3 73 2.7 13.6
 2018 1 16 12 2.8 73 2.6 13.6
 2018 1 16 13 3.2 70 2.6 13.6
 2018 1 16 14 3.6 67 2.6 13.5
 2018 1 16 15 3.9 65 2.5 13.4
 2018 1 16 16 3.7 64 2.5 13.4
 2018 1 16 17 3.5 64 2.4 13.3
 2018 1 16 18 3.3 63 2.4 13.2
 2018 1 16 19 3.7 63 2.4 13.2
 2018 1 16 20 4.2 62 2.3 13.1
 2018 1 16 21 4.7 62 2.3 13.1
 2018 1 16 22 4.6 56 2.2 13.1
 2018 1 16 23 4.6 49 2.2 13.0
 2018 1 17 0 4.5 43 2.2 13.0
 2018 1 17 1 4.9 47 2.1 13.0
 2018 1 17 2 5.3 50 2.1 12.9
 2018 1 17 3 5.8 54 2.1 12.9
 2018 1 17 4 5.5 55 2.0 12.8
 2018 1 17 5 5.2 56 2.0 12.8
 2018 1 17 6 5.0 57 2.0 12.8
 2018 1 17 7 5.6 58 2.0 12.8
 2018 1 17 8 6.2 58 1.9 12.8
 2018 1 17 9 6.9 59 2.0 12.8
 2018 1 17 10 6.6 59 2.0 12.8
 2018 1 17 11 6.2 58 2.0 12.9
 2018 1 17 12 5.9 57 2.1 13.1
 2018 1 17 13 6.4 59 2.2 13.3
 2018 1 17 14 6.9 62 2.4 14.4
 2018 1 17 15 7.4 64 2.5 15.3
 2018 1 17 16 7.1 64 2.7 15.2
 2018 1 17 17 6.9 63 2.8 15.1
 2018 1 17 18 6.7 63 2.8 14.9
 2018 1 17 19 7.3 64 2.9 14.7
 2018 1 17 20 8.0 66 2.9 14.5
 2018 1 17 21 8.6 67 2.9 14.3
 2018 1 17 22 8.5 66 2.9 14.2
 2018 1 17 23 8.4 65 2.8 14.1
 2018 1 18 0 8.4 64 2.8 14.0
 2018 1 18 1 8.9 66 2.7 13.8
 2018 1 18 2 9.5 69 2.7 13.7
 2018 1 18 3 10.1 71 2.7 13.6
 2018 1 18 4 9.6 72 2.6 13.5
 2018 1 18 5 9.1 74 2.6 13.4
 2018 1 18 6 8.6 75 2.5 13.4
 2018 1 18 7 9.1 76 2.5 13.3
 2018 1 18 8 9.7 78 2.5 13.2
 2018 1 18 9 10.3 80 2.5 13.1
 2018 1 18 10 9.6 81 2.5 12.9
 2018 1 18 11 9.0 81 2.5 12.8
 2018 1 18 12 8.4 82 2.5 12.7
 2018 1 18 13 9.0 83 2.5 12.7
 2018 1 18 14 9.5 85 2.5 12.6
 2018 1 18 15 10.1 86 2.5 12.6
 2018 1 18 16 9.6 86 2.5 12.5
 2018 1 18 17 9.1 87 2.4 12.5
 2018 1 18 18 8.6 88 2.4 12.4
 2018 1 18 19 9.3 88 2.4 12.2
 2018 1 18 20 10.1 89 2.3 12.1
 2018 1 18 21 10.8 89 2.3 11.9
 2018 1 18 22 10.1 87 2.3 11.9
 2018 1 18 23 9.5 84 2.3 11.8
 2018 1 19 0 8.8 81 2.3 11.7
 2018 1 19 1 9.7 83 2.3 11.6
 2018 1 19 2 10.5 85 2.3 11.5
 2018 1 19 3 11.3 87 2.3 11.3
 2018 1 19 4 10.8 86 2.3 11.0
 2018 1 19 5 10.3 85 2.3 9.2
 2018 1 19 6 9.8 85 2.3 9.2
 2018 1 19 7 10.1 86 2.3 9.3
 2018 1 19 8 10.5 88 2.3 9.3
 2018 1 19 9 10.9 90 2.3 9.4
 2018 1 19 10 10.1 90 2.2 9.4
 2018 1 19 11 9.2 90 2.2 9.5
 2018 1 19 12 8.3 90 2.1 9.5
 2018 1 19 13 8.7 91 2.1 9.6
 2018 1 19 14 9.2 92 2.1 9.5
 2018 1 19 15 9.6 93 2.0 9.6
 2018 1 19 16 9.3 93 2.0 9.5
 2018 1 19 17 9.1 94 2.0 9.6
 2018 1 19 18 8.9 94 2.0 9.5
 2018 1 19 19 8.9 95 2.0 9.6
 2018 1 19 20 9.0 95 2.0 9.6
 2018 1 19 21 9.0 95 1.9 9.7
 2018 1 19 22 8.2 95 1.9 9.7
 2018 1 19 23 7.4 95 1.9 9.7
 2018 1 20 0 6.6 95 1.9 9.7
 2018 1 20 1 6.9 96 1.8 9.8
 2018 1 20 2 7.3 96 1.8 9.8
 2018 1 20 3 7.6 96 1.8 9.8
 2018 1 20 4 7.4 97 1.8 9.8
 2018 1 20 5 7.2 97 1.8 9.9
 2018 1 20 6 6.9 98 1.8 9.9
 2018 1 20 7 6.6 99 1.8 9.9
 2018 1 20 8 6.3 99 1.8 9.9
 2018 1 20 9 5.9 100 1.7 10.0
 2018 1 20 10 5.9 97 1.7 9.9
 2018 1 20 11 5.8 94 1.7 10.0
 2018 1 20 12 5.7 90 1.7 9.9
 2018 1 20 13 6.1 91 1.7 10.0
 2018 1 20 14 6.5 92 1.7 9.9
 2018 1 20 15 6.9 92 1.7 10.0
 2018 1 20 16 6.4 94 1.7 9.9
 2018 1 20 17 5.9 96 1.7 9.9
 2018 1 20 18 5.4 98 1.6 9.9
 2018 1 20 19 5.8 95 1.6 9.9
 2018 1 20 20 6.3 93 1.6 9.9
 2018 1 20 21 6.8 90 1.6 9.9
 2018 1 20 22 6.0 89 1.6 9.9
 2018 1 20 23 5.3 88 1.6 9.9
 2018 1 21 0 4.6 87 1.6 9.9
 2018 1 21 1 5.2 84 1.6 9.9
 2018 1 21 2 5.8 82 1.6 9.9
 2018 1 21 3 6.4 80 1.6 17.6
 2018 1 21 4 6.5 82 1.6 17.4
 2018 1 21 5 6.6 83 1.7 17.0
 2018 1 21 6 6.7 84 1.7 16.7
 2018 1 21 7 7.0 85 1.7 16.6
 2018 1 21 8 7.3 86 1.7 16.4
 2018 1 21 9 7.6 87 1.7 16.2
 2018 1 21 10 6.9 90 1.7 15.8
 2018 1 21 11 6.2 92 1.7 15.6
 2018 1 21 12 5.5 95 1.7 15.4
 2018 1 21 13 5.6 92 1.7 15.2
 2018 1 21 14 5.7 90 1.7 14.9
 2018 1 21 15 5.8 88 1.7 14.6
 2018 1 21 16 5.3 87 1.6 14.4
 2018 1 21 17 4.8 86 1.6 14.2
 2018 1 21 18 4.4 85 1.6 13.9
 2018 1 21 19 5.0 83 1.6 13.6
 2018 1 21 20 5.7 81 1.6 13.5
 2018 1 21 21 6.4 79 1.6 13.4
 2018 1 21 22 5.9 76 1.6 13.2
 2018 1 21 23 5.4 73 1.6 13.0
 2018 1 22 0 4.9 69 1.6 12.9
 2018 1 22 1 5.3 68 1.6 12.7
 2018 1 22 2 5.6 67 1.6 12.7
 2018 1 22 3 5.9 67 1.7 12.6
 2018 1 22 4 5.4 69 1.7 12.5
 2018 1 22 5 4.9 72 1.7 12.4
 2018 1 22 6 4.4 75 1.7 20.4
 2018 1 22 7 4.6 76 1.7 20.1
 2018 1 22 8 4.8 77 1.7 19.6
 2018 1 22 9 4.9 78 1.7 19.3
 2018 1 22 10 4.7 75 1.8 19.2
 2018 1 22 11 4.4 71 1.8 19.1
 2018 1 22 12 4.1 68 1.8 18.9
 2018 1 22 13 4.5 69 1.8 18.5
 2018 1 22 14 4.9 70 1.9 18.2
 2018 1 22 15 5.3 71 1.9 18.0
 2018 1 22 16 4.9 69 1.9 17.9
 2018 1 22 17 4.5 66 1.9 17.8
 2018 1 22 18 4.2 64 1.9 17.8
 2018 1 22 19 5.0 67 2.0 17.6
 2018 1 22 20 5.9 70 2.0 17.5
 2018 1 22 21 6.7 72 2.0 17.3
 2018 1 22 22 6.4 72 2.0 17.1
 2018 1 22 23 6.2 73 2.0 17.0
 2018 1 23 0 5.9 73 2.0 16.9
 2018 1 23 1 6.3 75 2.0 16.9
 2018 1 23 2 6.6 77 2.0 16.8
 2018 1 23 3 6.9 80 2.0 16.8
 2018 1 23 4 6.3 79 2.0 16.7
 2018 1 23 5 5.6 78 2.0 16.7
 2018 1 23 6 5.0 78 2.0 16.6
 2018 1 23 7 5.3 77 2.0 16.6
 2018 1 23 8 5.7 77 2.0 16.5
 2018 1 23 9 6.0 77 2.0 16.5
 2018 1 23 10 5.7 76 2.0 16.4
 2018 1 23 11 5.3 75 2.0 16.3
 2018 1 23 12 5.0 74 2.0 16.2
 2018 1 23 13 5.6 75 1.9 16.1
 2018 1 23 14 6.2 76 1.9 16.0
 2018 1 23 15 6.8 77 1.9 15.9
 2018 1 23 16 6.5 76 1.9 15.8
 2018 1 23 17 6.2 75 1.9 15.7
 2018 1 23 18 5.9 75 1.9 15.6
 2018 1 23 19 6.4 76 1.8 15.5
 2018 1 23 20 6.9 76 1.8 15.5
 2018 1 23 21 7.3 77 1.8 15.4
 2018 1 23 22 6.9 76 1.8 15.3
 2018 1 23 23 6.4 75 1.8 15.3
 2018 1 24 0 5.9 73 1.8 15.2
 2018 1 24 1 6.3 73 1.7 15.2
 2018 1 24 2 6.6 73 1.7 15.1
 2018 1 24 3 7.0 73 1.7 14.9
 2018 1 24 4 6.7 76 1.7 14.7
 2018 1 24 5 6.4 78 1.6 14.6
 2018 1 24 6 6.2 81 1.6 14.5
 2018 1 24 7 6.6 83 1.6 14.4
 2018 1 24 8 7.0 86 1.6 14.4
 2018 1 24 9 7.5 88 1.6 14.4
 2018 1 24 10 7.1 88 1.5 14.3
 2018 1 24 11 6.7 87 1.5 14.3
 2018 1 24 12 6.3 86 1.5 14.2
 2018 1 24 13 6.7 87 1.5 14.2
 2018 1 24 14 7.1 87 1.5 14.1
 2018 1 24 15 7.5 88 1.4 13.9
 2018 1 24 16 7.3 89 1.4 13.8
 2018 1 24 17 7.1 90 1.4 13.7
 2018 1 24 18 6.9 91 1.4 13.6
 2018 1 24 19 7.2 92 1.4 13.5
 2018 1 24 20 7.5 94 1.3 13.5
 2018 1 24 21 7.8 95 1.3 13.5
 2018 1 24 22 7.4 95 1.3 13.4
 2018 1 24 23 7.0 95 1.3 13.4
 2018 1 25 0 6.7 94 1.3 13.4
 2018 1 25 1 6.5 94 1.2 13.4
 2018 1 25 2 6.3 93 1.2 13.3
 2018 1 25 3 6.1 93 1.2 13.2
 2018 1 25 4 5.7 90 1.2 13.2
 2018 1 25 5 5.3 87 1.1 13.0
 2018 1 25 6 4.9 84 1.1 12.9
